ID,Name,Joining Date,Age,Birth Date,Gender,Education,Average Working Hours,Skill Level,Defect Type,Defect Rate
95549,Daniel Morrison,2020-05-17,22,2002-04-23,Female,O/L,39.55682178255344,Intermediate,High Low,15.1601
59605,Juan Kennedy II,2021-02-12,29,1995-04-25,Female,O/L,28.704054591191714,Beginner,SPI Errors,8.4064
59605,Juan Kennedy II,2021-02-12,29,1995-04-25,Female,O/L,25.864870904807987,Beginner,SPI Errors,1.3769
59605,Juan Kennedy II,2021-02-12,29,1995-04-25,Female,O/L,21.166351079317742,Beginner,Openseam,11.1565
59605,Juan Kennedy II,2021-02-12,29,1995-04-25,Female,O/L,26.082879939140692,Beginner,SPI Errors,29.9146
59605,Juan Kennedy II,2021-02-12,29,1995-04-25,Female,O/L,28.32124202339376,Beginner,Openseam,40.0693
57790,Heather Moore,2023-12-16,28,1996-04-24,Female,A/L,48.09531386869547,Expert,SPI Errors,38.5454
57790,Heather Moore,2023-12-16,28,1996-04-24,Female,A/L,48.64732118140617,Expert,Openseam,8.0278
57790,Heather Moore,2023-12-16,28,1996-04-24,Female,A/L,42.95163461017121,Expert,Openseam,32.6204
57790,Heather Moore,2023-12-16,28,1996-04-24,Female,A/L,43.45824860010354,Expert,Runoff,5.7353
57790,Heather Moore,2023-12-16,28,1996-04-24,Female,A/L,40.19495118610577,Expert,Runoff,14.9206
13459,Norma Henry,2023-12-20,29,1995-04-25,Female,O/L,37.10046970346203,Intermediate,SPI Errors,38.9736
13459,Norma Henry,2023-12-20,29,1995-04-25,Female,O/L,37.50234519341103,Intermediate,High Low,17.3167
13459,Norma Henry,2023-12-20,29,1995-04-25,Female,O/L,32.78107816521033,Intermediate,Runoff,11.1224
13459,Norma Henry,2023-12-20,29,1995-04-25,Female,O/L,35.51151797482827,Intermediate,Runoff,33.7976
13459,Norma Henry,2023-12-20,29,1995-04-25,Female,O/L,38.287182895060425,Intermediate,SPI Errors,38.5886
63902,Dr. Chris Jordan Jr.,2020-10-14,24,2000-04-23,Female,Diploma,20.1248663782297,Beginner,Openseam,24.6890
63902,Dr. Chris Jordan Jr.,2020-10-14,24,2000-04-23,Female,Diploma,26.24439443922612,Beginner,Runoff,10.8949
63902,Dr. Chris Jordan Jr.,2020-10-14,24,2000-04-23,Female,Diploma,28.004032690103962,Beginner,Runoff,49.8551
63902,Dr. Chris Jordan Jr.,2020-10-14,24,2000-04-23,Female,Diploma,29.028967448276966,Beginner,Openseam,34.4918
63902,Dr. Chris Jordan Jr.,2020-10-14,24,2000-04-23,Female,Diploma,26.762794889971467,Beginner,Openseam,2.7233
85330,Jason Cook,2021-12-23,29,1995-04-25,Female,Diploma,32.86834083849628,Intermediate,Openseam,31.1255
85330,Jason Cook,2021-12-23,29,1995-04-25,Female,Diploma,33.04453180834324,Intermediate,Runoff,24.1269
85330,Jason Cook,2021-12-23,29,1995-04-25,Female,Diploma,37.769588661379075,Intermediate,Runoff,18.8161
85330,Jason Cook,2021-12-23,29,1995-04-25,Female,Diploma,34.70347149971357,Intermediate,Openseam,29.8262
85330,Jason Cook,2021-12-23,29,1995-04-25,Female,Diploma,34.720849219168144,Intermediate,Openseam,2.7233
75173,Jeff Campbell,2020-06-16,25,1999-04-24,Female,Diploma,27.681685945439558,Beginner,SPI Errors,11.3761
75173,Jeff Campbell,2020-06-16,25,1999-04-24,Female,Diploma,27.036193253745473,Beginner,SPI Errors,40.6756
75173,Jeff Campbell,2020-06-16,25,1999-04-24,Female,Diploma,24.58129235935023,Beginner,High Low,0.2432
75173,Jeff Campbell,2020-06-16,25,1999-04-24,Female,Diploma,29.745385062850907,Beginner,SPI Errors,31.8323
75173,Jeff Campbell,2020-06-16,25,1999-04-24,Female,Diploma,22.299991126259933,Beginner,High Low,33.6843
81096,Kristen King,2020-06-02,24,2000-04-23,Female,O/L,43.81092652876612,Expert,Runoff,2.4556
81096,Kristen King,2020-06-02,24,2000-04-23,Female,O/L,40.658387196723105,Expert,SPI Errors,44.6413
81096,Kristen King,2020-06-02,24,2000-04-23,Female,O/L,43.63825554442943,Expert,Openseam,21.1529
81096,Kristen King,2020-06-02,24,2000-04-23,Female,O/L,48.36936749369037,Expert,High Low,8.8834
81096,Kristen King,2020-06-02,24,2000-04-23,Female,O/L,49.92820161248481,Expert,High Low,4.8901
34987,Lisa Johnson,2020-09-23,22,2002-04-23,Female,A/L,48.90524129231793,Expert,Openseam,11.4317
34987,Lisa Johnson,2020-09-23,22,2002-04-23,Female,A/L,45.5103763430145,Expert,Runoff,18.2071
34987,Lisa Johnson,2020-09-23,22,2002-04-23,Female,A/L,47.878430687267695,Expert,Runoff,28.6053
34987,Lisa Johnson,2020-09-23,22,2002-04-23,Female,A/L,41.464140105804525,Expert,Runoff,32.9481
34987,Lisa Johnson,2020-09-23,22,2002-04-23,Female,A/L,42.58072628342138,Expert,High Low,10.6117
73021,Nathaniel Guzman,2022-02-21,24,2000-04-23,Female,A/L,44.19999873025668,Expert,Openseam,9.7009
73021,Nathaniel Guzman,2022-02-21,24,2000-04-23,Female,A/L,45.288221679734704,Expert,Openseam,48.9768
73021,Nathaniel Guzman,2022-02-21,24,2000-04-23,Female,A/L,48.9727531551429,Expert,SPI Errors,27.4960
73021,Nathaniel Guzman,2022-02-21,24,2000-04-23,Female,A/L,48.51137919784223,Expert,Openseam,3.7881
73021,Nathaniel Guzman,2022-02-21,24,2000-04-23,Female,A/L,45.74977997504456,Expert,SPI Errors,19.5741
25030,Seth Ramos,2023-01-03,21,2003-04-23,Female,Diploma,35.72959081380483,Intermediate,Runoff,28.0515
25030,Seth Ramos,2023-01-03,21,2003-04-23,Female,Diploma,32.875103592128056,Intermediate,Openseam,9.1355
25030,Seth Ramos,2023-01-03,21,2003-04-23,Female,Diploma,38.11411640818802,Intermediate,High Low,23.4339
25030,Seth Ramos,2023-01-03,21,2003-04-23,Female,Diploma,32.32563155757391,Intermediate,Openseam,38.2596
25030,Seth Ramos,2023-01-03,21,2003-04-23,Female,Diploma,30.8624567403413,Intermediate,Runoff,0.4652
66042,Jennifer Watkins,2023-12-16,20,2004-04-22,Female,O/L,20.72607114508615,Beginner,Openseam,16.9723
66042,Jennifer Watkins,2023-12-16,20,2004-04-22,Female,O/L,28.20956272849323,Beginner,Openseam,6.4388
66042,Jennifer Watkins,2023-12-16,20,2004-04-22,Female,O/L,25.305752582602636,Beginner,Runoff,21.7817
66042,Jennifer Watkins,2023-12-16,20,2004-04-22,Female,O/L,22.31687911967137,Beginner,Runoff,27.3309
66042,Jennifer Watkins,2023-12-16,20,2004-04-22,Female,O/L,22.50741039094351,Beginner,Openseam,38.5454
65721,Melissa Hill,2024-02-12,30,1994-04-25,Female,O/L,39.639523944273606,Intermediate,SPI Errors,1.8285
65721,Melissa Hill,2024-02-12,30,1994-04-25,Female,O/L,32.68317033969211,Intermediate,High Low,14.9072
65721,Melissa Hill,2024-02-12,30,1994-04-25,Female,O/L,31.528279886259668,Intermediate,SPI Errors,32.2026
65721,Melissa Hill,2024-02-12,30,1994-04-25,Female,O/L,32.190417539966916,Intermediate,SPI Errors,40.9120
65721,Melissa Hill,2024-02-12,30,1994-04-25,Female,O/L,33.63093852180073,Intermediate,High Low,7.1529
83129,Alexis Morton,2021-03-09,22,2002-04-23,Female,O/L,35.294430081942735,Intermediate,High Low,6.0172
83129,Alexis Morton,2021-03-09,22,2002-04-23,Female,O/L,36.5876044481598,Intermediate,SPI Errors,21.0457
83129,Alexis Morton,2021-03-09,22,2002-04-23,Female,O/L,34.98944813346258,Intermediate,Openseam,23.9763
83129,Alexis Morton,2021-03-09,22,2002-04-23,Female,O/L,36.991839712610265,Intermediate,Openseam,37.8554
83129,Alexis Morton,2021-03-09,22,2002-04-23,Female,O/L,37.04516443688834,Intermediate,Openseam,38.3306
96658,Kevin Thomas,2022-09-08,28,1996-04-24,Female,Diploma,28.082992379039865,Beginner,SPI Errors,46.0258
96658,Kevin Thomas,2022-09-08,28,1996-04-24,Female,Diploma,27.12065062846298,Beginner,SPI Errors,28.9352
96658,Kevin Thomas,2022-09-08,28,1996-04-24,Female,Diploma,29.748804969013037,Beginner,Runoff,18.7435
96658,Kevin Thomas,2022-09-08,28,1996-04-24,Female,Diploma,27.802774350874493,Beginner,SPI Errors,27.8100
96658,Kevin Thomas,2022-09-08,28,1996-04-24,Female,Diploma,20.325727818236732,Beginner,Runoff,2.4591
67868,David Davis,2022-09-15,26,1998-04-24,Female,Diploma,34.04650062557855,Intermediate,High Low,30.0908
67868,David Davis,2022-09-15,26,1998-04-24,Female,Diploma,30.37354283906386,Intermediate,Runoff,25.8893
67868,David Davis,2022-09-15,26,1998-04-24,Female,Diploma,31.061479745919108,Intermediate,SPI Errors,11.1503
67868,David Davis,2022-09-15,26,1998-04-24,Female,Diploma,37.71366501137619,Intermediate,Runoff,9.4357
67868,David Davis,2022-09-15,26,1998-04-24,Female,Diploma,37.79643091480671,Intermediate,SPI Errors,41.5931
78168,Joseph Wiggins,2023-03-22,20,2004-04-22,Female,O/L,36.82195730416778,Intermediate,Openseam,13.8954
78168,Joseph Wiggins,2023-03-22,20,2004-04-22,Female,O/L,35.652833169362076,Intermediate,High Low,7.2746
78168,Joseph Wiggins,2023-03-22,20,2004-04-22,Female,O/L,33.91787833790751,Intermediate,High Low,22.4376
78168,Joseph Wiggins,2023-03-22,20,2004-04-22,Female,O/L,37.264387956694335,Intermediate,Openseam,25.0845
78168,Joseph Wiggins,2023-03-22,20,2004-04-22,Female,O/L,30.560511716988447,Intermediate,SPI Errors,41.3537
62276,Jonathan Zamora,2022-06-26,20,2004-04-22,Female,Diploma,43.71417971786197,Expert,Runoff,0.6683
62276,Jonathan Zamora,2022-06-26,20,2004-04-22,Female,Diploma,40.35491453319734,Expert,Openseam,4.4316
62276,Jonathan Zamora,2022-06-26,20,2004-04-22,Female,Diploma,46.372744962022004,Expert,High Low,36.2830
62276,Jonathan Zamora,2022-06-26,20,2004-04-22,Female,Diploma,43.2716591562926,Expert,SPI Errors,46.8203
62276,Jonathan Zamora,2022-06-26,20,2004-04-22,Female,Diploma,45.34572741302856,Expert,Openseam,20.3789
76635,Clarence Smith Jr.,2020-06-27,29,1995-04-25,Female,O/L,46.96627236544788,Expert,Runoff,33.9447
76635,Clarence Smith Jr.,2020-06-27,29,1995-04-25,Female,O/L,42.6655840344174,Expert,SPI Errors,0.0165
76635,Clarence Smith Jr.,2020-06-27,29,1995-04-25,Female,O/L,46.34021504164228,Expert,Openseam,22.0215
76635,Clarence Smith Jr.,2020-06-27,29,1995-04-25,Female,O/L,41.92047468041607,Expert,High Low,1.8369
76635,Clarence Smith Jr.,2020-06-27,29,1995-04-25,Female,O/L,41.84486498258103,Expert,Openseam,3.0119
41687,Marvin Evans,2023-09-16,23,2001-04-23,Female,A/L,49.954634645845154,Expert,High Low,11.8746
41687,Marvin Evans,2023-09-16,23,2001-04-23,Female,A/L,44.95845211832924,Expert,SPI Errors,47.1444
41687,Marvin Evans,2023-09-16,23,2001-04-23,Female,A/L,46.15647366608958,Expert,Openseam,46.0501
41687,Marvin Evans,2023-09-16,23,2001-04-23,Female,A/L,45.98154096589128,Expert,Openseam,25.6249
41687,Marvin Evans,2023-09-16,23,2001-04-23,Female,A/L,46.313909463411385,Expert,Runoff,12.6805
73483,Adam Gonzalez,2022-03-19,21,2003-04-23,Female,A/L,41.758122253130004,Expert,Runoff,25.5095
73483,Adam Gonzalez,2022-03-19,21,2003-04-23,Female,A/L,40.876859560805066,Expert,SPI Errors,38.8802
73483,Adam Gonzalez,2022-03-19,21,2003-04-23,Female,A/L,44.873857647710835,Expert,SPI Errors,43.6420
73483,Adam Gonzalez,2022-03-19,21,2003-04-23,Female,A/L,43.28854623136981,Expert,High Low,2.3542
73483,Adam Gonzalez,2022-03-19,21,2003-04-23,Female,A/L,49.65386895329421,Expert,Openseam,32.2579
44395,Kevin Saunders,2023-08-07,20,2004-04-22,Female,A/L,23.59536216919463,Beginner,Openseam,37.0591
44395,Kevin Saunders,2023-08-07,20,2004-04-22,Female,A/L,20.532130224142946,Beginner,SPI Errors,35.8032
44395,Kevin Saunders,2023-08-07,20,2004-04-22,Female,A/L,29.23316829413544,Beginner,Openseam,6.1157
44395,Kevin Saunders,2023-08-07,20,2004-04-22,Female,A/L,23.448358094037324,Beginner,SPI Errors,2.2492
44395,Kevin Saunders,2023-08-07,20,2004-04-22,Female,A/L,20.357072967266127,Beginner,Openseam,19.1554
72368,Nicholas Black,2022-05-27,29,1995-04-25,Female,Diploma,39.81097052335563,Intermediate,Runoff,0.0087
72368,Nicholas Black,2022-05-27,29,1995-04-25,Female,Diploma,35.79929406620422,Intermediate,Runoff,49.1310
72368,Nicholas Black,2022-05-27,29,1995-04-25,Female,Diploma,35.94746336922991,Intermediate,SPI Errors,26.3340
72368,Nicholas Black,2022-05-27,29,1995-04-25,Female,Diploma,39.050635029182715,Intermediate,SPI Errors,14.3368
72368,Nicholas Black,2022-05-27,29,1995-04-25,Female,Diploma,33.266815999687395,Intermediate,Runoff,29.4183
86976,Andrew Wilkerson,2023-01-18,25,1999-04-24,Female,A/L,28.667392404157546,Beginner,SPI Errors,23.1394
86976,Andrew Wilkerson,2023-01-18,25,1999-04-24,Female,A/L,29.83759987215199,Beginner,SPI Errors,24.0435
86976,Andrew Wilkerson,2023-01-18,25,1999-04-24,Female,A/L,28.174536187736013,Beginner,SPI Errors,4.1751
86976,Andrew Wilkerson,2023-01-18,25,1999-04-24,Female,A/L,22.51950521271491,Beginner,SPI Errors,33.5060
86976,Andrew Wilkerson,2023-01-18,25,1999-04-24,Female,A/L,29.999278876366617,Beginner,SPI Errors,15.3971
56581,Walter Hall,2020-09-18,27,1997-04-24,Female,Diploma,37.60623320168779,Intermediate,SPI Errors,25.9621
56581,Walter Hall,2020-09-18,27,1997-04-24,Female,Diploma,36.65248338994246,Intermediate,High Low,49.4264
56581,Walter Hall,2020-09-18,27,1997-04-24,Female,Diploma,38.73363537809775,Intermediate,SPI Errors,4.2984
56581,Walter Hall,2020-09-18,27,1997-04-24,Female,Diploma,36.61030008681597,Intermediate,Runoff,14.0327
56581,Walter Hall,2020-09-18,27,1997-04-24,Female,Diploma,37.29574631584713,Intermediate,High Low,19.9216
92172,Corey Gill,2024-03-09,26,1998-04-24,Female,Diploma,39.66041427911107,Intermediate,High Low,36.6890
92172,Corey Gill,2024-03-09,26,1998-04-24,Female,Diploma,30.45808934057091,Intermediate,Openseam,40.2284
92172,Corey Gill,2024-03-09,26,1998-04-24,Female,Diploma,34.15256054292577,Intermediate,High Low,39.0753
92172,Corey Gill,2024-03-09,26,1998-04-24,Female,Diploma,36.01755280613307,Intermediate,Openseam,18.3235
92172,Corey Gill,2024-03-09,26,1998-04-24,Female,Diploma,34.49958420893123,Intermediate,Openseam,23.2198
89562,Darryl Melton,2022-06-14,25,1999-04-24,Female,O/L,34.31231551029028,Intermediate,High Low,38.5460
89562,Darryl Melton,2022-06-14,25,1999-04-24,Female,O/L,33.35456860555813,Intermediate,Openseam,18.1527
89562,Darryl Melton,2022-06-14,25,1999-04-24,Female,O/L,35.94792865063142,Intermediate,High Low,47.6085
89562,Darryl Melton,2022-06-14,25,1999-04-24,Female,O/L,32.77018112519954,Intermediate,Runoff,27.6943
89562,Darryl Melton,2022-06-14,25,1999-04-24,Female,O/L,33.92349822792947,Intermediate,Openseam,38.8630
59365,Robert Vaughan,2024-03-09,29,1995-04-25,Female,O/L,43.36001783530655,Expert,SPI Errors,40.0730
59365,Robert Vaughan,2024-03-09,29,1995-04-25,Female,O/L,43.17277616778689,Expert,Openseam,34.3521
59365,Robert Vaughan,2024-03-09,29,1995-04-25,Female,O/L,49.31401791252187,Expert,Openseam,17.3311
59365,Robert Vaughan,2024-03-09,29,1995-04-25,Female,O/L,46.367575786030045,Expert,SPI Errors,2.7713
59365,Robert Vaughan,2024-03-09,29,1995-04-25,Female,O/L,47.45313163830115,Expert,SPI Errors,26.7844
92285,Hector Weber,2022-09-27,24,2000-04-23,Female,A/L,24.49718745809996,Beginner,Openseam,25.0548
92285,Hector Weber,2022-09-27,24,2000-04-23,Female,A/L,24.98918484429277,Beginner,Openseam,43.9698
92285,Hector Weber,2022-09-27,24,2000-04-23,Female,A/L,27.051145304148356,Beginner,Openseam,35.3014
92285,Hector Weber,2022-09-27,24,2000-04-23,Female,A/L,25.055208967057,Beginner,Openseam,9.4673
92285,Hector Weber,2022-09-27,24,2000-04-23,Female,A/L,26.17757069530012,Beginner,Openseam,28.3621
76224,Eric Richardson,2020-11-25,29,1995-04-25,Female,Diploma,36.91844875555633,Intermediate,SPI Errors,21.6905
76224,Eric Richardson,2020-11-25,29,1995-04-25,Female,Diploma,36.34589700019825,Intermediate,Openseam,42.6874
76224,Eric Richardson,2020-11-25,29,1995-04-25,Female,Diploma,32.82000810077916,Intermediate,SPI Errors,9.8824
76224,Eric Richardson,2020-11-25,29,1995-04-25,Female,Diploma,32.43131621346558,Intermediate,High Low,17.4459
76224,Eric Richardson,2020-11-25,29,1995-04-25,Female,Diploma,32.92669016637579,Intermediate,Openseam,21.0818
60035,Sheila Clark,2022-10-16,28,1996-04-24,Female,Diploma,42.79115567130896,Expert,Runoff,40.2710
60035,Sheila Clark,2022-10-16,28,1996-04-24,Female,Diploma,47.263722683923646,Expert,High Low,48.0469
60035,Sheila Clark,2022-10-16,28,1996-04-24,Female,Diploma,47.8411030358887,Expert,Openseam,4.4081
60035,Sheila Clark,2022-10-16,28,1996-04-24,Female,Diploma,42.067163860575825,Expert,High Low,40.4347
60035,Sheila Clark,2022-10-16,28,1996-04-24,Female,Diploma,42.487900629624846,Expert,SPI Errors,11.5475
98754,Andrew Fitzgerald,2020-01-16,24,2000-04-23,Female,O/L,29.61896182670781,Beginner,SPI Errors,7.3772
98754,Andrew Fitzgerald,2020-01-16,24,2000-04-23,Female,O/L,21.34240442366598,Beginner,SPI Errors,43.1149
98754,Andrew Fitzgerald,2020-01-16,24,2000-04-23,Female,O/L,24.058808115437156,Beginner,Openseam,29.6669
98754,Andrew Fitzgerald,2020-01-16,24,2000-04-23,Female,O/L,29.631631761527483,Beginner,SPI Errors,1.3931
98754,Andrew Fitzgerald,2020-01-16,24,2000-04-23,Female,O/L,20.844502953611983,Beginner,Openseam,37.4611
67497,Kimberly Wheeler,2020-03-31,30,1994-04-25,Female,Diploma,25.269971170620266,Beginner,Openseam,14.8541
67497,Kimberly Wheeler,2020-03-31,30,1994-04-25,Female,Diploma,20.702805244820148,Beginner,High Low,7.0010
67497,Kimberly Wheeler,2020-03-31,30,1994-04-25,Female,Diploma,27.137916229143933,Beginner,Openseam,39.9261
67497,Kimberly Wheeler,2020-03-31,30,1994-04-25,Female,Diploma,24.898972037649337,Beginner,Openseam,0.3594
67497,Kimberly Wheeler,2020-03-31,30,1994-04-25,Female,Diploma,23.296694226020705,Beginner,High Low,34.2152
89764,Timothy West,2021-01-27,23,2001-04-23,Female,A/L,25.848172519940828,Beginner,Openseam,1.1877
89764,Timothy West,2021-01-27,23,2001-04-23,Female,A/L,28.40793817837748,Beginner,Openseam,48.0469
89764,Timothy West,2021-01-27,23,2001-04-23,Female,A/L,28.86449602985992,Beginner,Openseam,20.8318
89764,Timothy West,2021-01-27,23,2001-04-23,Female,A/L,28.584498220062223,Beginner,SPI Errors,0.4416
89764,Timothy West,2021-01-27,23,2001-04-23,Female,A/L,26.703095228758663,Beginner,SPI Errors,24.5707
63295,Timothy Reed,2023-10-31,27,1997-04-24,Female,Diploma,27.635111365966843,Beginner,Openseam,12.1568
63295,Timothy Reed,2023-10-31,27,1997-04-24,Female,Diploma,21.9936900516199,Beginner,High Low,37.0565
63295,Timothy Reed,2023-10-31,27,1997-04-24,Female,Diploma,29.755808396814828,Beginner,High Low,2.0793
63295,Timothy Reed,2023-10-31,27,1997-04-24,Female,Diploma,23.942190986071026,Beginner,Openseam,28.9352
63295,Timothy Reed,2023-10-31,27,1997-04-24,Female,Diploma,26.69420970262744,Beginner,Openseam,48.1730
78816,Charles Jones,2020-10-20,21,2003-04-23,Female,Diploma,22.361174736339958,Beginner,High Low,48.7927
78816,Charles Jones,2020-10-20,21,2003-04-23,Female,Diploma,26.459403360494992,Beginner,Runoff,33.3916
78816,Charles Jones,2020-10-20,21,2003-04-23,Female,Diploma,23.140081766945734,Beginner,Runoff,15.7006
78816,Charles Jones,2020-10-20,21,2003-04-23,Female,Diploma,29.72699049110546,Beginner,High Low,48.5625
78816,Charles Jones,2020-10-20,21,2003-04-23,Female,Diploma,29.001171931775026,Beginner,Runoff,21.9313
24672,Mark Peters,2020-08-29,21,2003-04-23,Female,A/L,29.935261837888262,Beginner,Runoff,34.2402
24672,Mark Peters,2020-08-29,21,2003-04-23,Female,A/L,27.306305941642414,Beginner,Runoff,25.0858
24672,Mark Peters,2020-08-29,21,2003-04-23,Female,A/L,28.076093392857288,Beginner,Runoff,40.6296
24672,Mark Peters,2020-08-29,21,2003-04-23,Female,A/L,25.916496096573923,Beginner,Runoff,15.7006
24672,Mark Peters,2020-08-29,21,2003-04-23,Female,A/L,22.86219501790244,Beginner,Openseam,2.4591
46760,Thomas Phillips,2020-12-29,20,2004-04-22,Female,O/L,34.442048323409864,Intermediate,High Low,5.1080
46760,Thomas Phillips,2020-12-29,20,2004-04-22,Female,O/L,31.515749078728568,Intermediate,High Low,20.1652
46760,Thomas Phillips,2020-12-29,20,2004-04-22,Female,O/L,32.58297592226427,Intermediate,Runoff,1.7028
46760,Thomas Phillips,2020-12-29,20,2004-04-22,Female,O/L,30.444120438281512,Intermediate,SPI Errors,9.0554
46760,Thomas Phillips,2020-12-29,20,2004-04-22,Female,O/L,35.05543868598573,Intermediate,SPI Errors,17.5203
18404,Raymond Young,2023-05-05,28,1996-04-24,Female,O/L,47.59072864984902,Expert,Openseam,47.5389
18404,Raymond Young,2023-05-05,28,1996-04-24,Female,O/L,46.51671973115278,Expert,Openseam,5.5312
18404,Raymond Young,2023-05-05,28,1996-04-24,Female,O/L,40.58190277459699,Expert,High Low,7.1427
18404,Raymond Young,2023-05-05,28,1996-04-24,Female,O/L,47.32810297261281,Expert,SPI Errors,32.8511
18404,Raymond Young,2023-05-05,28,1996-04-24,Female,O/L,43.997532998915936,Expert,Runoff,1.2350
39620,Holly Brown,2020-02-23,22,2002-04-23,Female,Diploma,43.28559757650413,Expert,SPI Errors,49.2988
39620,Holly Brown,2020-02-23,22,2002-04-23,Female,Diploma,43.522184721794375,Expert,High Low,34.8297
39620,Holly Brown,2020-02-23,22,2002-04-23,Female,Diploma,43.585988159901056,Expert,High Low,2.4846
39620,Holly Brown,2020-02-23,22,2002-04-23,Female,Diploma,42.54491745234791,Expert,Openseam,17.7050
39620,Holly Brown,2020-02-23,22,2002-04-23,Female,Diploma,44.07665448439274,Expert,High Low,17.3701
72198,William Brown,2020-02-07,20,2004-04-22,Female,A/L,40.595611667635026,Expert,Runoff,0.6669
72198,William Brown,2020-02-07,20,2004-04-22,Female,A/L,41.1846048219501,Expert,SPI Errors,8.9001
72198,William Brown,2020-02-07,20,2004-04-22,Female,A/L,40.11980934440651,Expert,Runoff,28.1672
72198,William Brown,2020-02-07,20,2004-04-22,Female,A/L,46.41085163867538,Expert,Runoff,9.0987
72198,William Brown,2020-02-07,20,2004-04-22,Female,A/L,49.3478505749467,Expert,High Low,17.3311
13734,Nicole White,2021-08-22,21,2003-04-23,Female,O/L,24.878447659195842,Beginner,High Low,37.2582
13734,Nicole White,2021-08-22,21,2003-04-23,Female,O/L,27.344019698203596,Beginner,Runoff,10.0850
13734,Nicole White,2021-08-22,21,2003-04-23,Female,O/L,25.072851921632388,Beginner,High Low,28.2684
13734,Nicole White,2021-08-22,21,2003-04-23,Female,O/L,20.202345961598667,Beginner,High Low,37.6562
13734,Nicole White,2021-08-22,21,2003-04-23,Female,O/L,27.55396630689846,Beginner,High Low,10.5982
94962,Robert Lee,2021-08-29,29,1995-04-25,Female,Diploma,38.60233200740036,Intermediate,Runoff,10.3800
94962,Robert Lee,2021-08-29,29,1995-04-25,Female,Diploma,38.126935331660206,Intermediate,SPI Errors,38.1599
94962,Robert Lee,2021-08-29,29,1995-04-25,Female,Diploma,39.997571717216864,Intermediate,SPI Errors,2.1130
94962,Robert Lee,2021-08-29,29,1995-04-25,Female,Diploma,35.57907228156728,Intermediate,High Low,35.4315
94962,Robert Lee,2021-08-29,29,1995-04-25,Female,Diploma,32.60545345694603,Intermediate,SPI Errors,39.6871
18922,Melanie Drake,2020-12-30,20,2004-04-22,Female,Diploma,37.79544185948643,Intermediate,SPI Errors,16.1737
18922,Melanie Drake,2020-12-30,20,2004-04-22,Female,Diploma,39.17125524742687,Intermediate,High Low,40.8479
18922,Melanie Drake,2020-12-30,20,2004-04-22,Female,Diploma,37.911882290576656,Intermediate,Runoff,27.7868
18922,Melanie Drake,2020-12-30,20,2004-04-22,Female,Diploma,31.228641330342356,Intermediate,SPI Errors,17.3701
18922,Melanie Drake,2020-12-30,20,2004-04-22,Female,Diploma,32.76930886445459,Intermediate,High Low,17.4459
32205,John Reed,2022-01-15,22,2002-04-23,Female,O/L,37.896758495494176,Intermediate,Openseam,8.1253
32205,John Reed,2022-01-15,22,2002-04-23,Female,O/L,38.95610969374168,Intermediate,SPI Errors,4.1105
32205,John Reed,2022-01-15,22,2002-04-23,Female,O/L,37.15782836089403,Intermediate,Openseam,30.0395
32205,John Reed,2022-01-15,22,2002-04-23,Female,O/L,34.030136514763946,Intermediate,Openseam,36.2401
32205,John Reed,2022-01-15,22,2002-04-23,Female,O/L,37.16877310895228,Intermediate,SPI Errors,41.7313
49396,Karen Bridges,2022-11-04,28,1996-04-24,Female,Diploma,27.932877039767387,Beginner,Openseam,12.6615
49396,Karen Bridges,2022-11-04,28,1996-04-24,Female,Diploma,28.493040208208544,Beginner,Openseam,37.0591
49396,Karen Bridges,2022-11-04,28,1996-04-24,Female,Diploma,22.894802195934677,Beginner,High Low,1.4966
49396,Karen Bridges,2022-11-04,28,1996-04-24,Female,Diploma,27.51182765085753,Beginner,High Low,46.7381
49396,Karen Bridges,2022-11-04,28,1996-04-24,Female,Diploma,24.400948603817344,Beginner,High Low,4.2899
18355,Steven Glenn,2022-04-08,20,2004-04-22,Female,Diploma,34.52739425954569,Intermediate,SPI Errors,49.7853
18355,Steven Glenn,2022-04-08,20,2004-04-22,Female,Diploma,37.39242199366413,Intermediate,Openseam,7.5851
18355,Steven Glenn,2022-04-08,20,2004-04-22,Female,Diploma,36.755807063954684,Intermediate,High Low,31.4492
18355,Steven Glenn,2022-04-08,20,2004-04-22,Female,Diploma,38.57473853951697,Intermediate,SPI Errors,8.2966
18355,Steven Glenn,2022-04-08,20,2004-04-22,Female,Diploma,32.18903276856851,Intermediate,High Low,30.4608
17862,Caroline Guerra,2020-01-11,20,2004-04-22,Female,O/L,21.273504011188688,Beginner,SPI Errors,22.0932
17862,Caroline Guerra,2020-01-11,20,2004-04-22,Female,O/L,20.13024548771629,Beginner,SPI Errors,49.5102
17862,Caroline Guerra,2020-01-11,20,2004-04-22,Female,O/L,27.49477952816826,Beginner,SPI Errors,41.2375
17862,Caroline Guerra,2020-01-11,20,2004-04-22,Female,O/L,29.174843089633782,Beginner,High Low,36.2401
17862,Caroline Guerra,2020-01-11,20,2004-04-22,Female,O/L,29.92259248499394,Beginner,High Low,8.1253
55125,Stanley White,2024-03-13,27,1997-04-24,Female,A/L,38.0582473952887,Intermediate,Openseam,21.6695
55125,Stanley White,2024-03-13,27,1997-04-24,Female,A/L,30.63649280348357,Intermediate,Openseam,0.2432
55125,Stanley White,2024-03-13,27,1997-04-24,Female,A/L,34.45598513017243,Intermediate,Runoff,39.2439
